下料批次号,零件号,面料号,零件外轮廓线坐标
L0003,s000071,M0003,"[[9335.0, 6379.0], [9335.0, 7279.0], [7385.0, 7279.0], [7385.0, 6379.0], [9335.0, 6379.0]]"
L0003,s000072,M0003,"[[96503.0, 5061.0], [96503.0, 7132.0], [94883.0, 7132.0], [94883.0, 5061.0], [96503.0, 5061.0]]"
L0003,s000073,M0003,"[[111786.0, 3178.0], [112945.0, 2893.0], [113064.0, 3277.0], [113098.0, 3269.0], [113134.0, 3261.0], [113171.0, 3253.0], [113210.0, 3244.0], [113291.0, 3226.0], [113376.0, 3206.0], [113464.0, 3187.0], [113552.0, 3167.0], [113559.0, 3165.0], [113640.0, 3148.0], [113727.0, 3129.0], [113790.0, 3115.0], [113851.0, 3102.0], [113973.0, 3076.0], [114119.0, 3045.0], [114266.0, 3016.0], [114565.0, 2959.0], [114715.0, 2932.0], [114866.0, 2906.0], [115017.0, 2882.0], [115169.0, 2860.0], [115329.0, 2837.0], [115489.0, 2817.0], [115648.0, 2800.0], [115808.0, 2784.0], [115968.0, 2770.0], [116129.0, 2760.0], [116288.0, 2751.0], [116438.0, 2745.0], [116576.0, 2744.0], [116833.0, 2744.0], [116986.0, 2746.0], [117138.0, 2750.0], [117397.0, 2758.0], [117563.0, 2763.0], [117665.0, 2767.0], [117715.0, 2770.0], [117764.0, 2772.0], [117759.0, 2872.0], [117825.0, 2935.0], [117894.0, 3003.0], [117962.0, 3074.0], [118031.0, 3152.0], [118063.0, 3192.0], [118094.0, 3233.0], [118125.0, 3276.0], [118153.0, 3320.0], [118180.0, 3366.0], [118204.0, 3413.0], [118225.0, 3457.0], [118245.0, 3505.0], [118261.0, 3553.0], [118269.0, 3580.0], [118272.0, 3590.0], [118279.0, 3620.0], [118285.0, 3650.0], [118288.0, 3674.0], [118291.0, 3699.0], [118295.0, 3769.0], [118295.0, 3804.0], [118293.0, 3839.0], [118291.0, 3880.0], [118285.0, 3923.0], [118277.0, 3964.0], [118267.0, 4004.0], [118255.0, 4048.0], [118240.0, 4090.0], [118223.0, 4133.0], [118201.0, 4174.0], [118182.0, 4207.0], [118161.0, 4241.0], [118137.0, 4273.0], [118114.0, 4303.0], [118090.0, 4330.0], [118065.0, 4356.0], [118039.0, 4381.0], [118013.0, 4404.0], [117956.0, 4451.0], [117895.0, 4494.0], [117833.0, 4532.0], [117768.0, 4568.0], [117714.0, 4596.0], [117698.0, 4603.0], [117660.0, 4620.0], [117604.0, 4644.0], [117548.0, 4665.0], [117494.0, 4685.0], [117439.0, 4704.0], [117327.0, 4740.0], [117179.0, 4784.0], [117105.0, 4805.0], [117030.0, 4824.0], [116969.0, 4841.0], [116905.0, 4857.0], [116895.0, 4860.0], [116867.0, 4868.0], [116828.0, 4880.0], [116792.0, 4891.0], [116757.0, 4904.0], [116731.0, 4915.0], [116708.0, 4928.0], [116682.0, 4946.0], [116658.0, 4965.0], [116640.0, 4984.0], [116624.0, 5003.0], [116608.0, 5028.0], [116593.0, 5056.0], [116585.0, 5073.0], [116577.0, 5093.0], [116569.0, 5111.0], [116561.0, 5129.0], [116554.0, 5148.0], [116547.0, 5166.0], [116542.0, 5181.0], [116497.0, 5178.0], [116454.0, 5175.0], [116368.0, 5169.0], [116265.0, 5161.0], [116160.0, 5153.0], [115890.0, 5132.0], [115712.0, 5118.0], [115532.0, 5105.0], [115490.0, 5103.0], [115352.0, 5094.0], [115138.0, 5084.0], [115033.0, 5080.0], [114927.0, 5077.0], [114715.0, 5074.0], [114500.0, 5076.0], [114357.0, 5079.0], [114213.0, 5083.0], [113919.0, 5096.0], [113624.0, 5113.0], [113332.0, 5134.0], [113048.0, 5157.0], [112846.0, 5174.0], [112780.0, 5180.0], [112645.0, 5193.0], [112472.0, 5209.0], [112384.0, 5217.0], [112294.0, 5226.0], [111916.0, 5370.0], [111907.0, 5326.0], [111896.0, 5279.0], [111875.0, 5182.0], [111852.0, 5080.0], [111828.0, 4975.0], [111804.0, 4866.0], [111779.0, 4756.0], [111728.0, 4531.0], [111702.0, 4419.0], [111676.0, 4308.0], [111650.0, 4200.0], [111624.0, 4094.0], [111599.0, 3992.0], [111574.0, 3894.0], [111562.0, 3848.0], [111550.0, 3802.0], [111539.0, 3759.0], [111527.0, 3717.0], [111503.0, 3629.0], [111490.0, 3584.0], [111476.0, 3535.0], [111468.0, 3509.0], [111460.0, 3482.0], [111451.0, 3453.0], [111442.0, 3422.0], [111432.0, 3388.0], [111421.0, 3353.0], [111410.0, 3315.0], [111397.0, 3273.0], [111786.0, 3178.0]]"
L0003,s000074,M0003,"[[18608.0, 1646.0], [18608.0, 3466.0], [17806.0, 3466.0], [17806.0, 1646.0], [18608.0, 1646.0]]"
L0003,s000075,M0003,"[[155567.0, 2951.0], [155532.0, 3036.0], [155512.0, 3087.0], [155491.0, 3137.0], [155485.0, 3153.0], [155474.0, 3179.0], [155465.0, 3204.0], [155442.0, 3269.0], [155427.0, 3318.0], [155410.0, 3373.0], [155395.0, 3434.0], [155383.0, 3489.0], [155377.0, 3522.0], [155363.0, 3622.0], [155362.0, 3628.0], [155353.0, 3722.0], [155351.0, 3762.0], [155348.0, 3818.0], [155347.0, 3853.0], [155346.0, 3890.0], [155345.0, 3940.0], [155344.0, 3987.0], [155344.0, 4009.0], [155345.0, 4046.0], [155346.0, 4085.0], [155347.0, 4121.0], [155348.0, 4157.0], [155351.0, 4213.0], [155353.0, 4252.0], [155362.0, 4346.0], [155363.0, 4353.0], [155370.0, 4403.0], [155377.0, 4452.0], [155383.0, 4485.0], [155395.0, 4540.0], [155410.0, 4601.0], [155427.0, 4657.0], [155442.0, 4705.0], [155453.0, 4738.0], [155465.0, 4771.0], [155474.0, 4795.0], [155485.0, 4821.0], [155491.0, 4837.0], [155512.0, 4887.0], [155532.0, 4939.0], [155553.0, 4991.0], [155567.0, 5023.0], [155574.0, 5042.0], [155597.0, 5097.0], [155618.0, 5149.0], [155637.0, 5196.0], [155646.0, 5218.0], [155654.0, 5238.0], [155702.0, 5357.0], [155175.0, 6180.0], [154489.0, 5913.0], [154487.0, 5743.0], [154487.0, 5724.0], [154486.0, 5668.0], [154484.0, 5621.0], [154482.0, 5584.0], [154478.0, 5546.0], [154467.0, 5473.0], [154460.0, 5440.0], [154450.0, 5393.0], [154438.0, 5345.0], [154424.0, 5289.0], [154407.0, 5232.0], [154397.0, 5194.0], [154386.0, 5159.0], [154347.0, 5025.0], [154332.0, 4973.0], [154317.0, 4919.0], [154301.0, 4854.0], [154287.0, 4794.0], [154274.0, 4732.0], [154264.0, 4681.0], [154257.0, 4636.0], [154241.0, 4531.0], [154238.0, 4503.0], [154229.0, 4436.0], [154224.0, 4386.0], [154218.0, 4300.0], [154216.0, 4255.0], [154214.0, 4202.0], [154212.0, 4166.0], [154211.0, 4138.0], [154210.0, 4108.0], [154210.0, 3866.0], [154211.0, 3836.0], [154212.0, 3808.0], [154214.0, 3772.0], [154215.0, 3746.0], [154216.0, 3719.0], [154218.0, 3674.0], [154224.0, 3589.0], [154229.0, 3539.0], [154238.0, 3471.0], [154241.0, 3444.0], [154257.0, 3338.0], [154264.0, 3293.0], [154274.0, 3242.0], [154287.0, 3181.0], [154301.0, 3120.0], [154317.0, 3056.0], [154347.0, 2949.0], [154386.0, 2815.0], [154397.0, 2780.0], [154407.0, 2743.0], [154424.0, 2685.0], [154438.0, 2629.0], [154450.0, 2582.0], [154460.0, 2535.0], [154467.0, 2501.0], [154478.0, 2428.0], [154482.0, 2390.0], [154484.0, 2354.0], [154486.0, 2306.0], [154487.0, 2268.0], [154487.0, 2231.0], [154489.0, 2061.0], [155175.0, 1794.0], [155702.0, 2616.0], [155653.0, 2736.0], [155645.0, 2759.0], [155635.0, 2783.0], [155621.0, 2817.0], [155606.0, 2854.0], [155590.0, 2892.0], [155574.0, 2933.0], [155567.0, 2951.0]]"
L0003,s000076,M0003,"[[81068.0, 8742.0], [81273.0, 8717.0], [81564.0, 8684.0], [81856.0, 8652.0], [82360.0, 8599.0], [82853.0, 8548.0], [83048.0, 8528.0], [83145.0, 8518.0], [83242.0, 8510.0], [83415.0, 8498.0], [83575.0, 8486.0], [83770.0, 8474.0], [83965.0, 8466.0], [84124.0, 8463.0], [84282.0, 8462.0], [84547.0, 8461.0], [84677.0, 8462.0], [84808.0, 8465.0], [84886.0, 8469.0], [84964.0, 8474.0], [85192.0, 8489.0], [85419.0, 8507.0], [85651.0, 8528.0], [85883.0, 8551.0], [86214.0, 8583.0], [86390.0, 8602.0], [86565.0, 8622.0], [86735.0, 8644.0], [86905.0, 8668.0], [87096.0, 8696.0], [87286.0, 8724.0], [87496.0, 8754.0], [87600.0, 8769.0], [87702.0, 8784.0], [87860.0, 8804.0], [88004.0, 8765.0], [88034.0, 8771.0], [88060.0, 8776.0], [88084.0, 8781.0], [88106.0, 8785.0], [88146.0, 8793.0], [88185.0, 8800.0], [88235.0, 8810.0], [88288.0, 8820.0], [88343.0, 8830.0], [88400.0, 8841.0], [88516.0, 8863.0], [88546.0, 8869.0], [88633.0, 8886.0], [88710.0, 8901.0], [88786.0, 8916.0], [88935.0, 8946.0], [89157.0, 8995.0], [89269.0, 9020.0], [89383.0, 9045.0], [89482.0, 9065.0], [89581.0, 9085.0], [89680.0, 9105.0], [89778.0, 9124.0], [89874.0, 9142.0], [89968.0, 9159.0], [90058.0, 9176.0], [90144.0, 9191.0], [90099.0, 9326.0], [90055.0, 9459.0], [89964.0, 9722.0], [89862.0, 10005.0], [89756.0, 10287.0], [89652.0, 10556.0], [89601.0, 10689.0], [89551.0, 10821.0], [89514.0, 10921.0], [89477.0, 11023.0], [89439.0, 11127.0], [89420.0, 11181.0], [89400.0, 11236.0], [89166.0, 11268.0], [89101.0, 11236.0], [89037.0, 11200.0], [88973.0, 11163.0], [88909.0, 11125.0], [88774.0, 11040.0], [88638.0, 10957.0], [88500.0, 10877.0], [88360.0, 10801.0], [88219.0, 10728.0], [88078.0, 10657.0], [87916.0, 10698.0], [87758.0, 10637.0], [87667.0, 10610.0], [87574.0, 10587.0], [87481.0, 10567.0], [87386.0, 10552.0], [87282.0, 10539.0], [87229.0, 10535.0], [87177.0, 10533.0], [87153.0, 10533.0], [87110.0, 10534.0], [87095.0, 10534.0], [87066.0, 10535.0], [87007.0, 10535.0], [86973.0, 10537.0], [86940.0, 10542.0], [86906.0, 10549.0], [86874.0, 10558.0], [86845.0, 10568.0], [86818.0, 10580.0], [86802.0, 10590.0], [86787.0, 10601.0], [86759.0, 10627.0], [86738.0, 10654.0], [86721.0, 10683.0], [86705.0, 10717.0], [86694.0, 10754.0], [86686.0, 10787.0], [86679.0, 10820.0], [86674.0, 10853.0], [86669.0, 10883.0], [86589.0, 10865.0], [86505.0, 10847.0], [86419.0, 10828.0], [86334.0, 10810.0], [86265.0, 10796.0], [86200.0, 10782.0], [86068.0, 10756.0], [85914.0, 10726.0], [85836.0, 10712.0], [85759.0, 10700.0], [85627.0, 10682.0], [85495.0, 10667.0], [85396.0, 10655.0], [85346.0, 10650.0], [85296.0, 10646.0], [85208.0, 10642.0], [85121.0, 10642.0], [85035.0, 10643.0], [84949.0, 10646.0], [84870.0, 10651.0], [84792.0, 10656.0], [84643.0, 10667.0], [84506.0, 10681.0], [84368.0, 10697.0], [84217.0, 10713.0], [84066.0, 10729.0], [83908.0, 10747.0], [83777.0, 10759.0], [83645.0, 10772.0], [83486.0, 10789.0], [83325.0, 10803.0], [83162.0, 10814.0], [83019.0, 10822.0], [82876.0, 10829.0], [82564.0, 10849.0], [82377.0, 10857.0], [82190.0, 10861.0], [82012.0, 10863.0], [81834.0, 10865.0], [81651.0, 10870.0], [81559.0, 10872.0], [81382.0, 10872.0], [81294.0, 10870.0], [80926.0, 10870.0], [80677.0, 8790.0], [80974.0, 8753.0], [81068.0, 8742.0]]"
L0003,s000077,M0003,"[[132895.0, 15217.0], [132900.0, 15257.0], [132913.0, 15330.0], [132931.0, 15403.0], [132950.0, 15475.0], [132962.0, 15523.0], [132969.0, 15549.0], [132975.0, 15576.0], [132966.0, 15660.0], [132835.0, 15679.0], [132704.0, 15697.0], [132571.0, 15712.0], [132439.0, 15727.0], [132213.0, 15755.0], [131848.0, 15798.0], [131700.0, 15814.0], [131480.0, 15838.0], [131260.0, 15862.0], [131120.0, 15875.0], [130979.0, 15887.0], [130698.0, 15908.0], [130355.0, 15931.0], [130095.0, 15948.0], [129928.0, 15959.0], [129760.0, 15969.0], [129655.0, 15973.0], [129550.0, 15976.0], [129339.0, 15983.0], [129176.0, 15990.0], [129012.0, 15996.0], [128906.0, 15998.0], [128800.0, 15999.0], [128589.0, 15999.0], [128350.0, 16000.0], [127857.0, 16000.0], [127735.0, 15999.0], [127618.0, 15999.0], [127554.0, 15998.0], [127454.0, 15998.0], [127418.0, 15997.0], [127380.0, 15997.0], [127339.0, 15996.0], [127340.0, 15969.0], [127341.0, 15945.0], [127342.0, 15924.0], [127343.0, 15904.0], [127344.0, 15868.0], [127345.0, 15834.0], [127347.0, 15785.0], [127349.0, 15733.0], [127350.0, 15678.0], [127352.0, 15622.0], [127355.0, 15505.0], [127359.0, 15388.0], [127365.0, 15265.0], [127371.0, 15145.0], [127378.0, 15026.0], [127385.0, 14906.0], [127392.0, 14798.0], [127398.0, 14689.0], [127405.0, 14580.0], [127411.0, 14471.0], [127417.0, 14365.0], [127423.0, 14261.0], [127429.0, 14161.0], [127431.0, 14112.0], [127434.0, 14066.0], [127483.0, 14064.0], [127536.0, 14062.0], [127645.0, 14058.0], [127709.0, 14056.0], [127772.0, 14054.0], [127980.0, 14049.0], [128188.0, 14045.0], [128398.0, 14046.0], [128607.0, 14049.0], [128817.0, 14055.0], [129026.0, 14062.0], [129616.0, 14081.0], [129929.0, 14091.0], [130242.0, 14103.0], [130486.0, 14112.0], [130608.0, 14116.0], [130730.0, 14117.0], [130901.0, 14116.0], [131072.0, 14113.0], [131170.0, 14112.0], [131267.0, 14109.0], [131362.0, 14104.0], [131434.0, 14097.0], [131506.0, 14090.0], [131606.0, 14080.0], [131705.0, 14068.0], [131801.0, 14053.0], [131963.0, 14027.0], [132109.0, 14000.0], [132254.0, 13972.0], [132557.0, 13912.0], [132695.0, 13885.0], [132833.0, 13861.0], [132910.0, 13850.0], [132988.0, 13840.0], [133144.0, 13823.0], [133245.0, 13812.0], [133346.0, 13802.0], [133445.0, 13792.0], [133539.0, 13782.0], [133560.0, 13910.0], [133527.0, 13931.0], [133492.0, 13952.0], [133420.0, 13998.0], [133370.0, 14032.0], [133323.0, 14068.0], [133277.0, 14108.0], [133232.0, 14149.0], [133169.0, 14214.0], [133140.0, 14248.0], [133112.0, 14283.0], [133082.0, 14327.0], [133054.0, 14373.0], [133028.0, 14420.0], [133004.0, 14468.0], [132974.0, 14535.0], [132947.0, 14604.0], [132922.0, 14684.0], [132903.0, 14766.0], [132890.0, 14837.0], [132883.0, 14908.0], [132881.0, 14966.0], [132882.0, 15024.0], [132885.0, 15104.0], [132891.0, 15184.0], [132895.0, 15217.0]]"
L0003,s000078,M0003,"[[44313.0, 8226.0], [44313.0, 9276.0], [43263.0, 9276.0], [43263.0, 8226.0], [44313.0, 8226.0]]"
L0003,s000079,M0003,"[[154097.0, 1591.0], [153065.0, 833.0], [153066.0, 703.0], [154190.0, 95.0], [154366.0, 0.0], [154404.0, 46.0], [154438.0, 88.0], [154457.0, 109.0], [154476.0, 130.0], [154498.0, 149.0], [154521.0, 168.0], [154568.0, 203.0], [154620.0, 236.0], [154655.0, 256.0], [154691.0, 273.0], [154722.0, 286.0], [154754.0, 299.0], [154743.0, 316.0], [154734.0, 331.0], [154716.0, 360.0], [154688.0, 410.0], [154662.0, 462.0], [154643.0, 503.0], [154626.0, 545.0], [154618.0, 569.0], [154611.0, 594.0], [154606.0, 620.0], [154602.0, 647.0], [154598.0, 702.0], [154596.0, 739.0], [154596.0, 777.0], [154598.0, 811.0], [154601.0, 844.0], [154604.0, 884.0], [154609.0, 923.0], [154616.0, 955.0], [154625.0, 987.0], [154646.0, 1051.0], [154670.0, 1112.0], [154689.0, 1155.0], [154699.0, 1176.0], [154710.0, 1199.0], [154671.0, 1227.0], [154633.0, 1255.0], [154590.0, 1287.0], [154549.0, 1322.0], [154510.0, 1359.0], [154473.0, 1399.0], [154437.0, 1444.0], [154412.0, 1475.0], [154390.0, 1508.0], [154376.0, 1533.0], [154363.0, 1559.0], [154350.0, 1585.0], [154337.0, 1613.0], [154326.0, 1644.0], [154319.0, 1666.0], [154301.0, 1674.0], [154286.0, 1684.0], [154272.0, 1697.0], [154259.0, 1709.0], [154097.0, 1591.0]]"
L0003,s000080,M0003,"[[130143.0, 6173.0], [130153.0, 6275.0], [130161.0, 6336.0], [130170.0, 6398.0], [130183.0, 6478.0], [130199.0, 6559.0], [130215.0, 6637.0], [130232.0, 6712.0], [130205.0, 6792.0], [130131.0, 6784.0], [130097.0, 6780.0], [130064.0, 6776.0], [130002.0, 6770.0], [129941.0, 6763.0], [129886.0, 6757.0], [129829.0, 6751.0], [129713.0, 6738.0], [129594.0, 6725.0], [129475.0, 6712.0], [129270.0, 6689.0], [129066.0, 6669.0], [128988.0, 6662.0], [128816.0, 6648.0], [128565.0, 6631.0], [128412.0, 6623.0], [128260.0, 6616.0], [128059.0, 6610.0], [127858.0, 6607.0], [127693.0, 6608.0], [127528.0, 6610.0], [127329.0, 6617.0], [127131.0, 6625.0], [126902.0, 6633.0], [126788.0, 6638.0], [126674.0, 6645.0], [126498.0, 6660.0], [126323.0, 6678.0], [126194.0, 6691.0], [126066.0, 6706.0], [125966.0, 6718.0], [125866.0, 6731.0], [125764.0, 6744.0], [125659.0, 6759.0], [125649.0, 6760.0], [125562.0, 6773.0], [125513.0, 6780.0], [125466.0, 6787.0], [125420.0, 6794.0], [125376.0, 6801.0], [125336.0, 6808.0], [125299.0, 6815.0], [125279.0, 6819.0], [125258.0, 6823.0], [125246.0, 6826.0], [125232.0, 6829.0], [125216.0, 6832.0], [125198.0, 6836.0], [125184.0, 6780.0], [125170.0, 6723.0], [125141.0, 6605.0], [125111.0, 6484.0], [125080.0, 6360.0], [125050.0, 6235.0], [125019.0, 6111.0], [124988.0, 5988.0], [124959.0, 5868.0], [124940.0, 5794.0], [124922.0, 5721.0], [124904.0, 5649.0], [124886.0, 5575.0], [124867.0, 5500.0], [124848.0, 5422.0], [124828.0, 5341.0], [124807.0, 5256.0], [125026.0, 5197.0], [125247.0, 5136.0], [125462.0, 5076.0], [125678.0, 5018.0], [125803.0, 4987.0], [125929.0, 4957.0], [126179.0, 4897.0], [126410.0, 4838.0], [126526.0, 4807.0], [126640.0, 4778.0], [126860.0, 4723.0], [127082.0, 4672.0], [127346.0, 4614.0], [127610.0, 4558.0], [127818.0, 4517.0], [128026.0, 4479.0], [128188.0, 4452.0], [128352.0, 4430.0], [128520.0, 4411.0], [128689.0, 4395.0], [128891.0, 4377.0], [129093.0, 4362.0], [129306.0, 4350.0], [129520.0, 4342.0], [129686.0, 4337.0], [129852.0, 4335.0], [129981.0, 4337.0], [130110.0, 4340.0], [130341.0, 4348.0], [130573.0, 4357.0], [130710.0, 4365.0], [130847.0, 4372.0], [130982.0, 4380.0], [131047.0, 4384.0], [131111.0, 4387.0], [131184.0, 4391.0], [131258.0, 4394.0], [131297.0, 4396.0], [131337.0, 4398.0], [131380.0, 4399.0], [131425.0, 4401.0], [131425.0, 4531.0], [131382.0, 4563.0], [131341.0, 4593.0], [131261.0, 4651.0], [131151.0, 4730.0], [131038.0, 4809.0], [130915.0, 4893.0], [130792.0, 4976.0], [130685.0, 5047.0], [130580.0, 5120.0], [130504.0, 5176.0], [130431.0, 5236.0], [130362.0, 5301.0], [130330.0, 5335.0], [130299.0, 5371.0], [130274.0, 5402.0], [130252.0, 5434.0], [130231.0, 5466.0], [130212.0, 5500.0], [130194.0, 5540.0], [130179.0, 5582.0], [130167.0, 5624.0], [130158.0, 5667.0], [130152.0, 5703.0], [130149.0, 5740.0], [130143.0, 5813.0], [130136.0, 5891.0], [130133.0, 5931.0], [130132.0, 5970.0], [130132.0, 6016.0], [130134.0, 6061.0], [130141.0, 6152.0], [130143.0, 6173.0]]"
L0003,s000081,M0003,"[[128263.0, 9175.0], [128263.0, 10575.0], [127563.0, 10575.0], [127563.0, 9175.0], [128263.0, 9175.0]]"
L0003,s000082,M0003,"[[108977.0, 11605.0], [108980.0, 11663.0], [108980.0, 11721.0], [108976.0, 11779.0], [108970.0, 11837.0], [108959.0, 11904.0], [108946.0, 11971.0], [108934.0, 12023.0], [108920.0, 12074.0], [108908.0, 12110.0], [108894.0, 12146.0], [108864.0, 12216.0], [108838.0, 12271.0], [108809.0, 12325.0], [108791.0, 12355.0], [108771.0, 12384.0], [108728.0, 12441.0], [108667.0, 12512.0], [108601.0, 12579.0], [108540.0, 12635.0], [108475.0, 12688.0], [108409.0, 12737.0], [108341.0, 12782.0], [108291.0, 12812.0], [108239.0, 12840.0], [108188.0, 12865.0], [108136.0, 12888.0], [108047.0, 12927.0], [107958.0, 12963.0], [107785.0, 13029.0], [107712.0, 13059.0], [107640.0, 13088.0], [107567.0, 13116.0], [107531.0, 13131.0], [107495.0, 13146.0], [107449.0, 13169.0], [107403.0, 13192.0], [107367.0, 13210.0], [107332.0, 13231.0], [107311.0, 13247.0], [107290.0, 13264.0], [107267.0, 13283.0], [107245.0, 13304.0], [107225.0, 13327.0], [107207.0, 13353.0], [107180.0, 13401.0], [107156.0, 13448.0], [107143.0, 13476.0], [107136.0, 13491.0], [107128.0, 13507.0], [107014.0, 13486.0], [106898.0, 13465.0], [106664.0, 13424.0], [106454.0, 13391.0], [106245.0, 13360.0], [105964.0, 13320.0], [105920.0, 13314.0], [105824.0, 13302.0], [105683.0, 13286.0], [105535.0, 13272.0], [105387.0, 13260.0], [105226.0, 13251.0], [105066.0, 13243.0], [104787.0, 13233.0], [104507.0, 13228.0], [104206.0, 13226.0], [104044.0, 13228.0], [103881.0, 13234.0], [103723.0, 13245.0], [103564.0, 13257.0], [103417.0, 13267.0], [103271.0, 13278.0], [103119.0, 13291.0], [102968.0, 13306.0], [102892.0, 13314.0], [102814.0, 13323.0], [102734.0, 13333.0], [102652.0, 13343.0], [102535.0, 13358.0], [102477.0, 13366.0], [102420.0, 13374.0], [102365.0, 13382.0], [102314.0, 13390.0], [102267.0, 13397.0], [102246.0, 13400.0], [102226.0, 13404.0], [102208.0, 13407.0], [102188.0, 13411.0], [102176.0, 13413.0], [102162.0, 13416.0], [102146.0, 13419.0], [102127.0, 13423.0], [102121.0, 13385.0], [102116.0, 13349.0], [102110.0, 13316.0], [102105.0, 13284.0], [102096.0, 13224.0], [102087.0, 13165.0], [102070.0, 13057.0], [102053.0, 12944.0], [102034.0, 12825.0], [102024.0, 12763.0], [102013.0, 12700.0], [102001.0, 12628.0], [101989.0, 12555.0], [101962.0, 12406.0], [101936.0, 12257.0], [101922.0, 12184.0], [101909.0, 12113.0], [101897.0, 12045.0], [101884.0, 11979.0], [101873.0, 11916.0], [101862.0, 11857.0], [101851.0, 11803.0], [101842.0, 11753.0], [101838.0, 11731.0], [101834.0, 11710.0], [101830.0, 11690.0], [101827.0, 11672.0], [101824.0, 11654.0], [101822.0, 11644.0], [101820.0, 11632.0], [101817.0, 11617.0], [101813.0, 11598.0], [101809.0, 11574.0], [101807.0, 11561.0], [101804.0, 11546.0], [101874.0, 11528.0], [101947.0, 11509.0], [102024.0, 11490.0], [102104.0, 11470.0], [102187.0, 11448.0], [102273.0, 11427.0], [102360.0, 11404.0], [102449.0, 11381.0], [102631.0, 11334.0], [102814.0, 11286.0], [102997.0, 11236.0], [103087.0, 11212.0], [103176.0, 11187.0], [103290.0, 11155.0], [103403.0, 11124.0], [103518.0, 11092.0], [103626.0, 11062.0], [103923.0, 10984.0], [104223.0, 10906.0], [104418.0, 10855.0], [104613.0, 10804.0], [104809.0, 10757.0], [104907.0, 10735.0], [105005.0, 10714.0], [105191.0, 10679.0], [105378.0, 10648.0], [105563.0, 10620.0], [105748.0, 10594.0], [105939.0, 10570.0], [106130.0, 10548.0], [106343.0, 10526.0], [106556.0, 10507.0], [106693.0, 10494.0], [106761.0, 10489.0], [106830.0, 10485.0], [106925.0, 10481.0], [107020.0, 10479.0], [107272.0, 10470.0], [107525.0, 10461.0], [107655.0, 10456.0], [107786.0, 10453.0], [107915.0, 10450.0], [108041.0, 10448.0], [108127.0, 10447.0], [108213.0, 10446.0], [108257.0, 10446.0], [108302.0, 10445.0], [108398.0, 10445.0], [108408.0, 10545.0], [108454.0, 10591.0], [108498.0, 10636.0], [108550.0, 10691.0], [108599.0, 10748.0], [108650.0, 10812.0], [108699.0, 10877.0], [108749.0, 10945.0], [108773.0, 10979.0], [108795.0, 11014.0], [108822.0, 11062.0], [108847.0, 11112.0], [108882.0, 11192.0], [108897.0, 11233.0], [108911.0, 11275.0], [108930.0, 11340.0], [108946.0, 11407.0], [108956.0, 11456.0], [108965.0, 11505.0], [108972.0, 11555.0], [108977.0, 11605.0]]"
L0003,s000083,M0003,"[[134799.0, 4352.0], [134799.0, 5752.0], [134099.0, 5752.0], [134099.0, 4352.0], [134799.0, 4352.0]]"
