下料批次号,零件号,面料号,零件外轮廓线坐标
L0005,s000158,M0005,"[[53801.0, 4099.0], [53734.0, 4099.0], [53663.0, 4100.0], [53270.0, 4100.0], [53190.0, 4099.0], [53117.0, 4098.0], [53045.0, 4096.0], [52902.0, 4091.0], [52844.0, 4088.0], [52786.0, 4084.0], [52742.0, 4078.0], [52698.0, 4069.0], [52653.0, 4058.0], [52610.0, 4043.0], [52567.0, 4024.0], [52526.0, 4000.0], [52497.0, 3980.0], [52470.0, 3957.0], [52446.0, 3932.0], [52425.0, 3905.0], [52403.0, 3870.0], [52385.0, 3833.0], [52375.0, 3805.0], [52366.0, 3777.0], [52353.0, 3719.0], [52344.0, 3662.0], [52338.0, 3605.0], [52335.0, 3530.0], [52336.0, 3454.0], [52341.0, 3344.0], [52348.0, 3233.0], [52358.0, 3085.0], [52363.0, 3012.0], [52370.0, 2938.0], [52380.0, 2851.0], [52393.0, 2765.0], [52403.0, 2710.0], [52409.0, 2684.0], [52417.0, 2657.0], [52430.0, 2624.0], [52443.0, 2591.0], [52447.0, 2581.0], [52460.0, 2556.0], [52475.0, 2533.0], [52494.0, 2507.0], [52515.0, 2481.0], [52554.0, 2442.0], [52594.0, 2411.0], [52638.0, 2386.0], [52682.0, 2367.0], [52713.0, 2356.0], [52746.0, 2348.0], [52779.0, 2342.0], [52813.0, 2338.0], [52849.0, 2335.0], [52885.0, 2334.0], [52982.0, 2334.0], [53078.0, 2339.0], [53152.0, 2346.0], [53227.0, 2354.0], [53392.0, 2375.0], [53556.0, 2398.0], [53729.0, 2423.0], [53900.0, 2449.0], [54005.0, 2377.0], [54162.0, 2402.0], [54056.0, 4183.0], [53896.0, 4183.0], [53801.0, 4099.0]]"
L0005,s000159,M0005,"[[52377.0, 328.0], [52373.0, 369.0], [52367.0, 424.0], [52361.0, 481.0], [52355.0, 540.0], [52343.0, 660.0], [52330.0, 784.0], [52304.0, 1034.0], [52291.0, 1157.0], [52282.0, 1246.0], [52273.0, 1333.0], [52258.0, 1507.0], [52251.0, 1607.0], [52245.0, 1707.0], [52243.0, 1786.0], [52243.0, 1866.0], [52241.0, 1933.0], [52238.0, 1999.0], [52229.0, 2133.0], [52224.0, 2245.0], [52219.0, 2357.0], [52214.0, 2582.0], [52209.0, 2842.0], [52206.0, 2971.0], [52204.0, 3096.0], [52153.0, 3098.0], [52107.0, 3099.0], [52065.0, 3100.0], [52025.0, 3101.0], [51988.0, 3102.0], [51953.0, 3103.0], [51883.0, 3104.0], [51796.0, 3106.0], [51705.0, 3108.0], [51611.0, 3109.0], [51514.0, 3110.0], [51415.0, 3111.0], [51315.0, 3112.0], [51117.0, 3112.0], [51005.0, 3111.0], [50895.0, 3110.0], [50676.0, 3108.0], [50587.0, 3108.0], [50542.0, 3110.0], [50498.0, 3112.0], [50443.0, 3117.0], [50388.0, 3124.0], [50321.0, 3131.0], [50290.0, 3136.0], [50254.0, 3142.0], [50184.0, 3157.0], [50115.0, 3177.0], [50066.0, 3192.0], [50042.0, 3202.0], [50019.0, 3212.0], [49999.0, 3223.0], [49980.0, 3235.0], [49943.0, 3263.0], [49900.0, 3299.0], [49862.0, 3339.0], [49835.0, 3372.0], [49811.0, 3407.0], [49780.0, 3456.0], [49753.0, 3504.0], [49725.0, 3564.0], [49701.0, 3625.0], [49587.0, 3601.0], [49475.0, 3578.0], [49364.0, 3555.0], [49254.0, 3533.0], [49036.0, 3490.0], [48819.0, 3449.0], [48563.0, 3403.0], [48303.0, 3361.0], [48043.0, 3322.0], [47782.0, 3285.0], [47466.0, 3244.0], [47151.0, 3206.0], [46896.0, 3177.0], [46640.0, 3152.0], [46384.0, 3130.0], [46128.0, 3112.0], [45928.0, 3101.0], [45728.0, 3093.0], [45394.0, 3081.0], [44974.0, 3068.0], [44740.0, 3060.0], [44505.0, 3053.0], [44305.0, 3050.0], [44104.0, 3048.0], [43662.0, 3043.0], [43203.0, 3040.0], [42861.0, 3037.0], [42517.0, 3034.0], [42191.0, 3033.0], [41621.0, 3033.0], [41493.0, 3034.0], [41359.0, 3034.0], [41359.0, 559.0], [41397.0, 560.0], [41502.0, 560.0], [41566.0, 561.0], [41626.0, 561.0], [41684.0, 562.0], [42257.0, 562.0], [42364.0, 561.0], [42472.0, 561.0], [42688.0, 560.0], [43236.0, 560.0], [43505.0, 558.0], [43774.0, 556.0], [44056.0, 551.0], [44339.0, 544.0], [44907.0, 528.0], [45413.0, 512.0], [45800.0, 497.0], [46133.0, 482.0], [46484.0, 462.0], [46835.0, 436.0], [47056.0, 417.0], [47277.0, 397.0], [47550.0, 369.0], [47822.0, 340.0], [48047.0, 313.0], [48271.0, 284.0], [48501.0, 252.0], [48731.0, 217.0], [48964.0, 181.0], [49196.0, 142.0], [49353.0, 115.0], [49511.0, 89.0], [49679.0, 64.0], [49797.0, 49.0], [49847.0, 42.0], [49875.0, 39.0], [49956.0, 30.0], [50037.0, 21.0], [50201.0, 5.0], [50282.0, -3.0], [50362.0, -11.0], [50440.0, -19.0], [50514.0, -26.0], [50513.0, -13.0], [50513.0, -4.0], [52389.0, 217.0], [52384.0, 265.0], [52378.0, 316.0], [52377.0, 328.0]]"
L0005,s000160,M0005,"[[113337.0, 15044.0], [111443.0, 15042.0], [111442.0, 15063.0], [111431.0, 15061.0], [111421.0, 15058.0], [111413.0, 15056.0], [111402.0, 15053.0], [111389.0, 15050.0], [111375.0, 15047.0], [111359.0, 15043.0], [111325.0, 15035.0], [111253.0, 15017.0], [111219.0, 15008.0], [111203.0, 15004.0], [111189.0, 15001.0], [111172.0, 14972.0], [111155.0, 14942.0], [111120.0, 14882.0], [111093.0, 14838.0], [111078.0, 14816.0], [111062.0, 14796.0], [111041.0, 14772.0], [111017.0, 14749.0], [110968.0, 14707.0], [110930.0, 14675.0], [110890.0, 14642.0], [110909.0, 14627.0], [110929.0, 14611.0], [110949.0, 14594.0], [110968.0, 14578.0], [110987.0, 14561.0], [110997.0, 14552.0], [111008.0, 14542.0], [113359.0, 14544.0], [113357.0, 14588.0], [113355.0, 14635.0], [113353.0, 14686.0], [113350.0, 14737.0], [113348.0, 14789.0], [113345.0, 14839.0], [113343.0, 14886.0], [113342.0, 14928.0], [113341.0, 14952.0], [113340.0, 14977.0], [113339.0, 14991.0], [113339.0, 15006.0], [113338.0, 15024.0], [113337.0, 15044.0]]"
L0005,s000161,M0005,"[[4197.0, 12666.0], [4210.0, 12916.0], [734.0, 13091.0], [721.0, 12841.0], [4197.0, 12666.0]]"
L0005,s000162,M0005,"[[24395.0, 14472.0], [24395.0, 15152.0], [22383.0, 15152.0], [22383.0, 14472.0], [24395.0, 14472.0]]"
L0005,s000163,M0005,"[[62481.0, 14084.0], [62484.0, 14096.0], [62496.0, 14131.0], [62504.0, 14147.0], [62513.0, 14163.0], [62534.0, 14190.0], [62559.0, 14213.0], [62585.0, 14231.0], [62613.0, 14245.0], [62643.0, 14257.0], [62673.0, 14266.0], [62745.0, 14285.0], [62817.0, 14303.0], [62888.0, 14319.0], [62955.0, 14334.0], [62988.0, 14342.0], [63021.0, 14350.0], [63057.0, 14358.0], [63077.0, 14363.0], [63098.0, 14368.0], [63068.0, 14438.0], [63036.0, 14512.0], [63004.0, 14587.0], [62984.0, 14635.0], [62972.0, 14663.0], [62926.0, 14776.0], [62881.0, 14888.0], [62780.0, 15147.0], [62687.0, 15377.0], [62634.0, 15504.0], [62580.0, 15632.0], [62565.0, 15665.0], [62533.0, 15735.0], [62510.0, 15786.0], [62486.0, 15835.0], [62451.0, 15902.0], [62433.0, 15936.0], [62413.0, 15973.0], [62399.0, 15966.0], [62387.0, 15959.0], [62377.0, 15954.0], [62369.0, 15950.0], [62355.0, 15942.0], [62344.0, 15936.0], [62327.0, 15928.0], [62309.0, 15919.0], [62268.0, 15898.0], [62222.0, 15876.0], [62173.0, 15852.0], [62122.0, 15827.0], [62069.0, 15802.0], [62016.0, 15778.0], [61964.0, 15754.0], [61919.0, 15734.0], [61875.0, 15714.0], [61788.0, 15677.0], [61643.0, 15617.0], [61496.0, 15557.0], [61388.0, 15518.0], [61334.0, 15499.0], [61299.0, 15489.0], [61279.0, 15483.0], [61184.0, 15459.0], [61087.0, 15438.0], [60996.0, 15420.0], [60950.0, 15412.0], [60904.0, 15406.0], [60833.0, 15400.0], [60762.0, 15398.0], [60681.0, 15400.0], [60601.0, 15407.0], [60539.0, 15416.0], [60478.0, 15428.0], [60452.0, 15435.0], [60426.0, 15443.0], [60400.0, 15454.0], [60375.0, 15465.0], [60349.0, 15477.0], [60324.0, 15491.0], [60310.0, 15502.0], [60297.0, 15514.0], [60271.0, 15540.0], [60246.0, 15567.0], [60226.0, 15594.0], [60209.0, 15622.0], [60191.0, 15658.0], [60177.0, 15695.0], [60162.0, 15740.0], [60149.0, 15784.0], [60093.0, 15771.0], [60040.0, 15759.0], [59940.0, 15739.0], [59863.0, 15725.0], [59784.0, 15712.0], [59623.0, 15690.0], [59470.0, 15670.0], [59317.0, 15654.0], [59167.0, 15641.0], [59016.0, 15631.0], [58885.0, 15625.0], [58820.0, 15623.0], [58789.0, 15623.0], [58755.0, 15624.0], [58646.0, 15628.0], [58537.0, 15634.0], [58463.0, 15639.0], [58389.0, 15646.0], [58293.0, 15658.0], [58196.0, 15673.0], [58016.0, 15700.0], [57839.0, 15726.0], [57697.0, 15748.0], [57624.0, 15759.0], [57549.0, 15770.0], [57440.0, 15747.0], [57348.0, 15754.0], [57252.0, 15762.0], [57152.0, 15769.0], [57049.0, 15776.0], [56944.0, 15783.0], [56838.0, 15790.0], [56732.0, 15797.0], [56627.0, 15802.0], [56505.0, 15808.0], [56385.0, 15813.0], [56145.0, 15822.0], [55915.0, 15830.0], [55683.0, 15836.0], [55432.0, 15838.0], [55190.0, 15839.0], [55182.0, 15839.0], [55065.0, 15841.0], [54943.0, 15843.0], [54821.0, 15846.0], [54705.0, 15849.0], [54589.0, 15853.0], [54475.0, 15857.0], [54420.0, 15859.0], [54366.0, 15860.0], [54213.0, 13876.0], [54494.0, 13869.0], [54495.0, 13855.0], [54496.0, 13843.0], [54499.0, 13821.0], [54502.0, 13799.0], [54507.0, 13776.0], [54519.0, 13729.0], [54535.0, 13667.0], [54545.0, 13636.0], [54556.0, 13607.0], [54576.0, 13563.0], [54599.0, 13520.0], [54626.0, 13478.0], [54641.0, 13458.0], [54657.0, 13440.0], [54686.0, 13415.0], [54717.0, 13392.0], [54766.0, 13357.0], [54816.0, 13324.0], [54854.0, 13303.0], [54894.0, 13283.0], [54935.0, 13265.0], [54976.0, 13248.0], [55078.0, 13210.0], [55182.0, 13174.0], [55308.0, 13135.0], [55435.0, 13098.0], [55617.0, 13050.0], [55708.0, 13027.0], [55800.0, 13006.0], [55906.0, 12984.0], [56013.0, 12964.0], [56228.0, 12926.0], [56420.0, 12896.0], [56516.0, 12882.0], [56612.0, 12871.0], [56702.0, 12862.0], [56792.0, 12855.0], [56973.0, 12843.0], [57373.0, 12820.0], [57458.0, 12816.0], [57712.0, 12804.0], [57968.0, 12795.0], [58114.0, 12792.0], [58261.0, 12790.0], [58406.0, 12789.0], [58547.0, 12789.0], [58550.0, 12744.0], [58651.0, 12739.0], [58750.0, 12735.0], [58846.0, 12731.0], [58942.0, 12729.0], [59059.0, 12728.0], [59177.0, 12728.0], [59295.0, 12731.0], [59414.0, 12735.0], [59608.0, 12746.0], [59801.0, 12761.0], [59994.0, 12779.0], [60241.0, 12807.0], [60389.0, 12826.0], [60537.0, 12846.0], [60686.0, 12867.0], [60838.0, 12888.0], [60940.0, 12903.0], [61043.0, 12919.0], [61251.0, 12950.0], [61460.0, 12983.0], [61667.0, 13015.0], [61768.0, 13032.0], [61868.0, 13047.0], [61965.0, 13063.0], [62060.0, 13078.0], [62152.0, 13093.0], [62241.0, 13108.0], [62326.0, 13121.0], [62407.0, 13135.0], [62415.0, 13616.0], [62424.0, 13716.0], [62436.0, 13812.0], [62452.0, 13916.0], [62469.0, 14021.0], [62476.0, 14059.0], [62481.0, 14084.0]]"
L0005,s000164,M0005,"[[-26.0, 15539.0], [2974.0, 15539.0], [2974.0, 15939.0], [-26.0, 15939.0], [-26.0, 15539.0]]"
L0005,s000165,M0005,"[[14967.0, 5134.0], [14967.0, 5741.0], [13644.0, 5741.0], [13644.0, 5134.0], [14967.0, 5134.0]]"
L0005,s000166,M0005,"[[10688.0, 16000.0], [10688.0, 15600.0], [13688.0, 15600.0], [13688.0, 16000.0], [10688.0, 16000.0]]"
L0005,s000167,M0005,"[[61640.0, 8577.0], [63731.0, 8577.0], [63804.0, 8994.0], [64061.0, 8994.0], [64197.0, 8993.0], [64425.0, 8993.0], [64516.0, 8992.0], [64696.0, 8989.0], [64928.0, 8981.0], [65160.0, 8968.0], [65321.0, 8956.0], [65481.0, 8943.0], [65875.0, 8915.0], [66239.0, 8890.0], [66583.0, 8868.0], [67060.0, 8841.0], [67252.0, 8831.0], [67445.0, 8821.0], [67667.0, 8812.0], [67890.0, 8808.0], [68084.0, 8809.0], [68278.0, 8810.0], [68435.0, 8809.0], [68514.0, 8810.0], [68593.0, 8811.0], [68695.0, 8816.0], [68796.0, 8821.0], [68871.0, 8824.0], [68947.0, 8828.0], [69017.0, 8832.0], [69086.0, 8836.0], [69153.0, 8841.0], [69185.0, 8843.0], [69215.0, 8845.0], [69215.0, 8995.0], [69216.0, 9069.0], [69216.0, 9186.0], [69220.0, 9303.0], [69228.0, 9416.0], [69240.0, 9529.0], [69247.0, 9573.0], [69254.0, 9618.0], [69263.0, 9662.0], [69275.0, 9706.0], [69290.0, 9748.0], [69309.0, 9789.0], [69328.0, 9825.0], [69350.0, 9860.0], [69370.0, 9889.0], [69392.0, 9917.0], [69417.0, 9944.0], [69444.0, 9969.0], [69416.0, 10026.0], [69392.0, 10075.0], [69387.0, 10086.0], [69356.0, 10148.0], [69328.0, 10207.0], [69325.0, 10212.0], [69262.0, 10343.0], [69200.0, 10475.0], [69131.0, 10628.0], [69066.0, 10779.0], [69017.0, 10901.0], [68968.0, 11024.0], [68927.0, 11129.0], [68886.0, 11234.0], [68876.0, 11260.0], [68849.0, 11335.0], [68814.0, 11434.0], [68793.0, 11501.0], [68782.0, 11535.0], [68770.0, 11573.0], [68744.0, 11569.0], [68721.0, 11566.0], [68699.0, 11563.0], [68678.0, 11560.0], [68639.0, 11555.0], [68602.0, 11550.0], [68562.0, 11544.0], [68520.0, 11538.0], [68434.0, 11526.0], [68345.0, 11515.0], [68256.0, 11505.0], [68184.0, 11499.0], [68114.0, 11494.0], [67974.0, 11486.0], [67776.0, 11478.0], [67652.0, 11475.0], [67642.0, 11475.0], [67526.0, 11474.0], [67339.0, 11474.0], [67248.0, 11476.0], [67204.0, 11476.0], [67162.0, 11478.0], [67123.0, 11479.0], [67082.0, 11481.0], [67061.0, 11482.0], [67038.0, 11483.0], [67013.0, 11484.0], [66987.0, 11485.0], [66960.0, 11602.0], [66926.0, 11596.0], [66891.0, 11589.0], [66816.0, 11575.0], [66737.0, 11561.0], [66654.0, 11546.0], [66570.0, 11531.0], [66484.0, 11517.0], [66398.0, 11503.0], [66314.0, 11490.0], [66242.0, 11480.0], [66171.0, 11470.0], [66031.0, 11451.0], [65890.0, 11429.0], [65749.0, 11408.0], [65556.0, 11382.0], [65390.0, 11361.0], [65223.0, 11342.0], [65175.0, 11337.0], [65140.0, 11334.0], [65056.0, 11327.0], [64972.0, 11322.0], [64889.0, 11319.0], [64785.0, 11318.0], [64681.0, 11318.0], [64436.0, 11319.0], [64287.0, 11321.0], [64138.0, 11326.0], [64031.0, 11332.0], [63925.0, 11340.0], [63712.0, 11356.0], [63292.0, 11387.0], [62753.0, 11428.0], [62268.0, 11464.0], [62082.0, 11477.0], [61896.0, 11489.0], [61711.0, 11499.0], [61638.0, 11501.0], [61526.0, 11506.0], [61392.0, 11509.0], [61255.0, 11511.0], [61148.0, 11513.0], [61040.0, 11515.0], [60988.0, 11516.0], [60936.0, 11517.0], [60887.0, 11518.0], [60839.0, 11519.0], [60831.0, 9144.0], [60830.0, 8577.0], [61640.0, 8577.0]]"
L0005,s000168,M0005,"[[140569.0, 3032.0], [140847.0, 4365.0], [140320.0, 4364.0], [140027.0, 2957.0], [140569.0, 3032.0]]"
L0005,s000169,M0005,"[[7776.0, 4457.0], [7776.0, 5357.0], [5826.0, 5357.0], [5826.0, 4457.0], [7776.0, 4457.0]]"
L0005,s000170,M0005,"[[146946.0, 2572.0], [146903.0, 3089.0], [146404.0, 3089.0], [146376.0, 3090.0], [146291.0, 3090.0], [146255.0, 3089.0], [146163.0, 3089.0], [146147.0, 3088.0], [146111.0, 3085.0], [146090.0, 3081.0], [146071.0, 3077.0], [146057.0, 3074.0], [146044.0, 3071.0], [146034.0, 3068.0], [146023.0, 3066.0], [146010.0, 3062.0], [145995.0, 3058.0], [145981.0, 3053.0], [145965.0, 3046.0], [145948.0, 3038.0], [145928.0, 3028.0], [145918.0, 3022.0], [145901.0, 3011.0], [145887.0, 3001.0], [145876.0, 2991.0], [145866.0, 2983.0], [145857.0, 2975.0], [145850.0, 2968.0], [145839.0, 2957.0], [145827.0, 2945.0], [145819.0, 2938.0], [145811.0, 2929.0], [145801.0, 2919.0], [145791.0, 2907.0], [145770.0, 2879.0], [145759.0, 2860.0], [145749.0, 2840.0], [145740.0, 2821.0], [145733.0, 2803.0], [145728.0, 2785.0], [145723.0, 2770.0], [145717.0, 2742.0], [145713.0, 2726.0], [145710.0, 2711.0], [145707.0, 2687.0], [145704.0, 2662.0], [145704.0, 2645.0], [145703.0, 2630.0], [145703.0, 2524.0], [145704.0, 2487.0], [145705.0, 2457.0], [145708.0, 2400.0], [145712.0, 2344.0], [145716.0, 2293.0], [145727.0, 2148.0], [145736.0, 2030.0], [145745.0, 1912.0], [145754.0, 1792.0], [145766.0, 1663.0], [145777.0, 1537.0], [145785.0, 1439.0], [145791.0, 1367.0], [145797.0, 1294.0], [145801.0, 1255.0], [145811.0, 1159.0], [145815.0, 1130.0], [145819.0, 1102.0], [145823.0, 1074.0], [145827.0, 1049.0], [145831.0, 1027.0], [145835.0, 1004.0], [145838.0, 991.0], [145841.0, 979.0], [145844.0, 970.0], [145846.0, 961.0], [145848.0, 953.0], [145850.0, 943.0], [145853.0, 931.0], [145857.0, 916.0], [145862.0, 899.0], [145869.0, 880.0], [145887.0, 840.0], [145907.0, 805.0], [145921.0, 783.0], [145934.0, 765.0], [145946.0, 749.0], [145956.0, 736.0], [145987.0, 696.0], [146032.0, 671.0], [146044.0, 664.0], [146067.0, 653.0], [146095.0, 639.0], [146122.0, 628.0], [146153.0, 617.0], [146200.0, 606.0], [146237.0, 601.0], [146272.0, 599.0], [146304.0, 600.0], [146344.0, 603.0], [146370.0, 606.0], [146382.0, 608.0], [146393.0, 610.0], [146425.0, 616.0], [146485.0, 628.0], [146538.0, 639.0], [146625.0, 658.0], [146707.0, 676.0], [146755.0, 686.0], [146800.0, 696.0], [146843.0, 704.0], [146881.0, 712.0], [147097.0, 758.0], [146946.0, 2572.0]]"
L0005,s000171,M0005,"[[22893.0, 3658.0], [24893.0, 3658.0], [24893.0, 4058.0], [22893.0, 4058.0], [22893.0, 3658.0]]"
L0005,s000172,M0005,"[[63029.0, 14664.0], [70004.0, 14664.0], [70004.0, 15314.0], [63029.0, 15314.0], [63029.0, 14664.0]]"
L0005,s000173,M0005,"[[10964.0, 4948.0], [10968.0, 4985.0], [10973.0, 5024.0], [10978.0, 5065.0], [10983.0, 5107.0], [10994.0, 5192.0], [11006.0, 5278.0], [11017.0, 5358.0], [11030.0, 5436.0], [11044.0, 5515.0], [11059.0, 5596.0], [11070.0, 5655.0], [11081.0, 5714.0], [11091.0, 5770.0], [11096.0, 5796.0], [11101.0, 5820.0], [11103.0, 5832.0], [11105.0, 5845.0], [11108.0, 5859.0], [11111.0, 5877.0], [11111.0, 5888.0], [11112.0, 5897.0], [11112.0, 5912.0], [11113.0, 5924.0], [11113.0, 5934.0], [11116.0, 5966.0], [11119.0, 6002.0], [11123.0, 6040.0], [11128.0, 6082.0], [11134.0, 6125.0], [11141.0, 6170.0], [11157.0, 6263.0], [11179.0, 6372.0], [11191.0, 6425.0], [11202.0, 6476.0], [11213.0, 6524.0], [11223.0, 6569.0], [11232.0, 6609.0], [11239.0, 6644.0], [11240.0, 6654.0], [11242.0, 6665.0], [11245.0, 6680.0], [11247.0, 6690.0], [11248.0, 6701.0], [11249.0, 6717.0], [11249.0, 6728.0], [11250.0, 6738.0], [11250.0, 6749.0], [11251.0, 6758.0], [11252.0, 6775.0], [11254.0, 6795.0], [11257.0, 6819.0], [11260.0, 6846.0], [11264.0, 6876.0], [11268.0, 6909.0], [11273.0, 6945.0], [11279.0, 6983.0], [11285.0, 7024.0], [11291.0, 7067.0], [11298.0, 7111.0], [11305.0, 7157.0], [11320.0, 7254.0], [11336.0, 7355.0], [11353.0, 7458.0], [11370.0, 7562.0], [11388.0, 7666.0], [11405.0, 7767.0], [11423.0, 7864.0], [11431.0, 7910.0], [11439.0, 7955.0], [11447.0, 7997.0], [11455.0, 8038.0], [11463.0, 8077.0], [11470.0, 8113.0], [11476.0, 8142.0], [11483.0, 8171.0], [11489.0, 8201.0], [11496.0, 8233.0], [11505.0, 8268.0], [11509.0, 8287.0], [11514.0, 8308.0], [11519.0, 8330.0], [11525.0, 8354.0], [11531.0, 8380.0], [11538.0, 8408.0], [11490.0, 8412.0], [11446.0, 8416.0], [11405.0, 8420.0], [11366.0, 8423.0], [11329.0, 8426.0], [11294.0, 8429.0], [11261.0, 8432.0], [11229.0, 8435.0], [11170.0, 8441.0], [11114.0, 8446.0], [11060.0, 8450.0], [11006.0, 8455.0], [10919.0, 8463.0], [10828.0, 8471.0], [10734.0, 8480.0], [10637.0, 8489.0], [10536.0, 8498.0], [10433.0, 8507.0], [10329.0, 8516.0], [10222.0, 8525.0], [10006.0, 8544.0], [9787.0, 8563.0], [9570.0, 8581.0], [9463.0, 8589.0], [9357.0, 8598.0], [9265.0, 8605.0], [9175.0, 8613.0], [9085.0, 8622.0], [8996.0, 8634.0], [8982.0, 8637.0], [8965.0, 8641.0], [8944.0, 8645.0], [8920.0, 8650.0], [8895.0, 8656.0], [8868.0, 8662.0], [8815.0, 8675.0], [8767.0, 8688.0], [8722.0, 8701.0], [8680.0, 8715.0], [8638.0, 8730.0], [8599.0, 8747.0], [8560.0, 8765.0], [8520.0, 8785.0], [8482.0, 8807.0], [8442.0, 8834.0], [8403.0, 8862.0], [8357.0, 8900.0], [8313.0, 8940.0], [8270.0, 8988.0], [8250.0, 9014.0], [8232.0, 9041.0], [8214.0, 9071.0], [8198.0, 9102.0], [8184.0, 9135.0], [8173.0, 9167.0], [8164.0, 9197.0], [8158.0, 9227.0], [8148.0, 9287.0], [8142.0, 9349.0], [8138.0, 9411.0], [8131.0, 9557.0], [8129.0, 9629.0], [8129.0, 9699.0], [8130.0, 9758.0], [8132.0, 9817.0], [8134.0, 9878.0], [8135.0, 9911.0], [8135.0, 10073.0], [8134.0, 10115.0], [8133.0, 10153.0], [8132.0, 10188.0], [8132.0, 10203.0], [8131.0, 10216.0], [8131.0, 10238.0], [8046.0, 10326.0], [7978.0, 10283.0], [7911.0, 10241.0], [7779.0, 10158.0], [7622.0, 10061.0], [7462.0, 9964.0], [7297.0, 9865.0], [7131.0, 9770.0], [6997.0, 9697.0], [6862.0, 9629.0], [6734.0, 9568.0], [6605.0, 9511.0], [6498.0, 9469.0], [6390.0, 9429.0], [6275.0, 9389.0], [6159.0, 9352.0], [6039.0, 9316.0], [5919.0, 9281.0], [5768.0, 9240.0], [5615.0, 9203.0], [5468.0, 9172.0], [5320.0, 9142.0], [5176.0, 9114.0], [5031.0, 9087.0], [4884.0, 9064.0], [4738.0, 9046.0], [4583.0, 9032.0], [4428.0, 9022.0], [4273.0, 9014.0], [4117.0, 9008.0], [3598.0, 8987.0], [3261.0, 8973.0], [2924.0, 8960.0], [2637.0, 8951.0], [2350.0, 8944.0], [1719.0, 8927.0], [1422.0, 8921.0], [1123.0, 8916.0], [805.0, 8910.0], [647.0, 8908.0], [491.0, 8906.0], [365.0, 8904.0], [238.0, 8902.0], [109.0, 8901.0], [43.0, 8900.0], [-25.0, 8899.0], [-25.0, 7774.0], [-26.0, 7585.0], [-26.0, 6161.0], [104.0, 6159.0], [231.0, 6158.0], [355.0, 6156.0], [480.0, 6155.0], [715.0, 6153.0], [952.0, 6149.0], [1140.0, 6144.0], [1327.0, 6138.0], [1494.0, 6134.0], [1662.0, 6130.0], [2064.0, 6118.0], [2635.0, 6099.0], [3012.0, 6086.0], [3314.0, 6073.0], [3616.0, 6059.0], [3887.0, 6048.0], [4158.0, 6037.0], [4453.0, 6022.0], [4600.0, 6012.0], [4747.0, 6001.0], [4890.0, 5988.0], [5033.0, 5973.0], [5180.0, 5957.0], [5326.0, 5937.0], [5506.0, 5911.0], [5685.0, 5883.0], [6108.0, 5813.0], [6309.0, 5779.0], [6509.0, 5741.0], [6705.0, 5699.0], [6900.0, 5655.0], [7092.0, 5609.0], [7284.0, 5561.0], [7437.0, 5522.0], [7588.0, 5480.0], [7748.0, 5433.0], [7907.0, 5385.0], [8072.0, 5337.0], [8237.0, 5290.0], [8444.0, 5235.0], [8588.0, 5199.0], [8733.0, 5165.0], [8886.0, 5132.0], [9040.0, 5102.0], [9252.0, 5059.0], [9464.0, 5018.0], [9602.0, 4993.0], [9741.0, 4969.0], [9880.0, 4947.0], [10020.0, 4927.0], [10148.0, 4911.0], [10275.0, 4896.0], [10402.0, 4881.0], [10528.0, 4867.0], [10630.0, 4855.0], [10734.0, 4843.0], [10839.0, 4831.0], [10948.0, 4818.0], [10950.0, 4839.0], [10953.0, 4858.0], [10955.0, 4875.0], [10957.0, 4891.0], [10960.0, 4920.0], [10964.0, 4948.0]]"
